19510101
9.52,0.93
8.90,2.01
8.95,0.77
9.70,-1.31
9.73,-0.53
9.95,0.24
11.55,0.85
10.65,2.01
10.45,2.38
8.47,1.67
9.77,1.42
9.33,2.61
10.44,3.07
12.97,5.00
13.58,4.52
13.77,3.06
14.09,2.08
13.22,1.67
14.04,1.42
14.19,1.36
13.68,1.22
10.38,1.29
9.21,2.46
6.57,0.33
8.24,-1.40
7.05,0.52
6.24,-0.99
8.10,-0.43
7.64,-1.49
7.93,-2.73
8.42,-1.34
10.83,-0.05
11.66,-0.42
8.53,0.75
10.26,0.95
7.64,1.89
6.21,-0.07
9.45,1.32
11.73,3.19
9.07,1.64
7.16,0.87
5.98,0.45
6.22,0.57
7.57,1.15
8.73,2.11
9.70,0.48
10.73,2.06
11.32,3.52
12.51,5.56
13.02,5.91
13.43,5.85
11.67,5.66
10.63,2.81
11.17,3.59
11.75,5.12
9.25,0.94
10.00,-0.42
10.84,-0.69
12.02,1.57
11.83,0.18
12.88,-0.88
14.46,-0.02
10.56,0.37
8.50,0.02
10.62,0.23
9.94,1.58
7.63,0.78
8.85,0.96
10.93,2.41
11.31,4.28
12.25,4.44
11.42,4.64
12.58,2.14
14.93,6.51
17.94,10.66
17.56,11.27
16.23,8.33
15.65,6.91
18.69,7.53
20.37,7.14
21.52,7.89
22.92,8.14
20.77,8.43
18.07,4.62
18.70,3.68
19.48,4.94
16.35,7.49
15.44,6.27
13.88,3.94
14.18,1.19
17.15,1.48
17.31,3.96
17.16,3.26
19.21,3.68
21.44,6.29
22.08,7.43
21.07,7.50
18.72,4.41
20.52,4.42
18.11,5.54
14.76,2.40
16.76,1.11
21.05,2.97
22.84,5.05
24.04,7.94
24.65,8.76
21.62,10.43
22.25,10.25
20.47,10.30
18.38,8.76
15.95,7.36
15.63,7.23
15.24,5.81
13.42,8.26
15.94,7.44
17.02,8.44
17.30,9.65
18.71,9.08
17.62,5.93
16.62,7.43
18.11,8.69
18.21,5.89
16.65,6.12
16.37,4.73
15.80,6.55
14.82,6.90
14.23,5.85
15.60,5.54
11.73,4.61
11.49,0.96
14.97,2.80
16.50,5.15
17.65,5.04
19.83,5.90
20.10,6.10
22.29,6.51
24.18,8.31
23.04,8.90
21.61,5.89
19.38,9.57
22.08,10.63
24.64,10.86
27.19,11.57
25.94,12.84
24.02,11.84
18.12,8.39
18.00,8.76
20.31,8.31
19.59,9.83
17.57,8.42
18.65,7.55
21.15,7.75
24.47,8.89
22.24,12.68
22.30,10.44
22.79,10.83
23.74,12.24
21.80,12.83
21.38,9.68
23.22,10.00
27.38,11.26
30.37,14.21
32.24,15.85
34.66,17.33
35.68,18.08
36.13,18.72
34.90,18.77
33.20,16.92
30.31,15.63
30.99,13.41
32.68,15.97
30.29,18.29
27.12,14.44
26.24,11.16
28.79,11.97
28.22,12.16
29.09,11.56
31.66,13.78
33.26,15.89
34.72,16.62
34.25,16.58
33.10,18.23
32.89,17.92
32.18,18.09
29.66,17.83
31.52,15.62
32.74,16.57
32.11,17.98
31.68,17.22
33.62,17.00
32.40,17.24
30.48,15.95
31.35,14.90
31.65,15.29
30.28,16.21
29.93,15.58
31.69,15.98
33.29,16.69
33.73,18.05
34.80,19.14
35.85,18.80
35.25,18.53
32.91,16.87
31.68,17.22
31.98,15.59
33.54,16.85
35.82,18.87
36.90,20.64
36.78,21.90
33.53,19.47
31.37,16.87
30.04,16.43
30.49,15.46
27.45,14.81
30.19,13.72
31.73,14.84
31.74,15.07
29.76,15.42
29.67,14.00
29.68,15.12
28.83,15.97
28.26,14.04
31.28,13.76
33.32,15.35
33.42,16.81
33.54,14.96
33.49,16.26
33.77,15.57
33.80,15.27
35.24,16.09
34.87,16.59
31.82,16.57
27.97,14.33
30.86,14.11
32.10,16.08
31.90,16.26
29.87,13.89
29.65,13.17
29.68,13.12
29.51,13.23
28.14,13.75
27.49,14.06
26.87,12.93
28.82,12.07
30.71,13.42
32.57,14.68
35.51,16.46
34.96,17.47
32.87,17.02
32.16,17.40
30.17,16.09
26.09,13.60
24.81,13.63
26.07,13.72
26.40,14.45
26.54,14.86
26.58,13.71
28.11,12.69
29.18,13.48
29.11,13.35
27.54,13.37
27.49,11.83
28.59,12.63
28.94,13.41
25.46,15.58
23.50,15.07
23.44,12.64
23.38,13.12
23.34,12.21
24.13,9.96
24.66,10.33
25.01,10.23
25.92,10.75
21.19,11.43
17.89,9.62
20.42,9.87
22.30,11.78
23.43,10.98
23.75,10.52
24.44,10.32
24.53,11.79
22.61,12.16
21.71,10.06
22.17,10.96
20.49,11.93
19.92,9.92
18.70,9.03
19.81,7.82
20.03,7.55
18.81,6.32
19.44,6.34
18.18,6.27
16.73,5.88
18.27,7.14
16.26,6.36
13.49,2.22
13.22,1.21
14.48,0.66
13.99,1.59
14.29,4.06
15.51,6.55
16.09,6.65
14.39,8.06
15.21,6.35
15.65,3.97
16.01,3.23
16.08,4.17
13.75,4.04
14.54,7.21
14.47,8.01
14.41,8.25
13.40,7.55
11.60,6.53
11.21,4.69
12.18,5.35
13.99,6.82
12.09,5.16
12.99,4.02
13.31,3.27
14.20,3.49
14.39,5.80
12.69,6.87
11.15,6.12
10.40,3.38
13.61,5.41
13.46,5.52
15.91,6.81
13.48,5.64
12.13,5.48
12.47,4.36
13.48,4.81
13.88,6.47
13.67,4.39
12.73,2.43
11.25,0.94
11.16,1.57
10.94,1.69
10.84,0.38
11.06,0.73
10.48,0.58
9.61,0.57
10.13,-0.86
9.39,0.40
10.53,1.43
11.10,0.71
11.69,1.12
12.72,4.07
13.56,6.58
12.89,4.86
12.54,3.13
11.94,3.78
12.94,4.26
11.06,3.72
10.46,4.35
9.81,4.39
10.96,5.72
11.33,5.69
10.44,2.88
11.96,4.98
11.74,4.39
11.23,3.67
10.23,3.84
10.78,4.16
11.85,1.05
11.07,0.18
9.88,0.27
8.18,-1.30
9.27,-0.97
9.00,-1.56
7.84,-1.89
10.26,-1.02
10.35,-0.95
10.39,-1.47
9.63,-2.02
8.79,-1.76
10.48,-0.86
9.91,1.90
8.43,-0.01
9.19,-2.92
11.11,-1.94
13.45,2.05
11.90,2.36
10.69,1.19
10.40,-1.49
10.30,-1.69
7.39,-0.92
6.11,-2.72
5.56,-2.19
5.39,-1.51
5.07,-1.84
4.38,-1.48
5.29,-1.03
5.11,-4.97
5.84,-3.40
6.56,-0.13
8.25,0.06
12.22,3.56
12.90,4.14
12.51,4.38
11.64,2.95
9.64,0.20
9.63,-1.36
13.10,-1.24
14.80,-0.77
13.34,0.44
12.93,-0.60
14.11,-0.17
11.43,2.23
10.19,3.06
9.70,-1.56
10.68,0.60
9.37,-0.68
9.21,-2.37
10.74,-0.51
10.08,-0.01
9.57,-1.98
11.65,-0.83
12.89,0.18
14.01,1.32
14.46,2.83
13.51,4.01
14.09,3.66
15.07,2.08
16.01,1.90
17.30,2.39
19.03,1.99
19.94,2.20
19.01,4.80
18.90,4.25
19.30,3.62
20.64,2.62
21.72,4.59
20.96,5.08
20.32,7.50
19.10,4.66
14.28,7.04
14.56,6.36
14.72,5.13
16.75,3.78
16.02,5.78
13.01,4.89
15.26,3.67
15.53,6.32
16.80,5.78
20.70,7.30
24.14,8.35
24.85,7.68
24.32,8.43
23.43,8.10
23.32,7.81
23.90,7.37
19.28,10.58
15.27,9.76
13.29,7.45
13.19,6.99
14.59,8.19
12.72,6.20
10.72,2.56
10.27,1.91
11.75,0.08
13.70,1.64
16.07,3.98
20.33,5.00
21.62,7.12
21.40,9.07
17.96,8.38
14.72,7.26
15.56,5.55
14.74,6.90
16.52,8.14
20.50,7.96
22.85,8.33
23.48,9.16
23.53,10.58
24.37,10.04
26.32,9.97
27.02,10.77
21.79,10.03
18.50,6.90
18.82,5.15
19.28,4.83
19.20,6.68
21.09,6.12
21.86,7.89
19.74,9.93
15.86,9.70
15.32,6.43
14.88,6.23
14.77,7.95
15.27,7.28
16.81,8.02
16.23,7.67
16.46,7.82
17.23,7.47
16.95,8.20
