19510101
1.11,-2.91
0.40,-2.18
1.01,-3.95
6.38,-5.87
6.73,-3.78
7.51,-2.32
7.24,-0.40
6.46,-0.42
5.58,0.82
4.35,-0.68
5.14,-1.74
2.79,-1.27
4.07,-1.56
7.22,0.31
6.64,2.36
11.12,2.84
11.03,0.89
9.87,0.79
10.04,1.04
14.41,0.30
13.56,-0.28
12.50,-1.27
4.84,-1.67
3.16,-2.20
2.30,-3.18
1.05,-3.14
0.43,-6.77
0.48,-5.71
-0.17,-4.99
2.30,-8.13
1.17,-6.46
2.30,-4.02
4.91,-3.10
2.28,-3.50
3.26,-3.48
1.70,-3.54
-0.61,-5.32
2.64,-4.71
3.73,-1.31
2.11,-2.86
2.32,-3.01
2.08,-3.86
2.00,-3.08
2.54,-3.22
1.83,-2.51
5.29,-7.33
4.98,-5.97
5.54,-0.83
5.98,2.28
5.18,1.01
7.68,0.23
4.95,-0.27
4.85,-0.87
5.17,-0.94
3.66,0.09
1.63,-3.19
2.87,-3.33
3.43,-2.90
5.49,-3.59
5.02,-5.22
9.66,-5.72
8.09,-3.83
3.03,-5.25
1.37,-3.83
3.47,-4.67
4.07,-3.55
2.22,-3.97
2.29,-2.98
4.43,-2.31
4.96,-0.13
5.90,-0.40
5.52,0.64
7.14,-0.96
9.77,1.55
12.00,6.35
12.19,6.65
10.57,3.58
9.58,3.09
11.94,5.40
13.22,2.26
16.21,2.92
18.35,2.96
10.77,3.24
6.07,-2.01
11.92,-2.29
14.10,1.62
10.38,2.49
10.44,0.83
6.07,-0.69
8.36,-3.81
11.87,-1.99
9.47,0.14
11.22,-2.09
13.08,-0.76
14.76,3.54
13.89,2.68
11.22,3.18
10.09,-1.28
13.24,0.48
8.58,0.10
6.01,-2.32
11.08,-2.05
15.27,-0.09
16.87,2.37
17.64,4.06
17.96,4.26
13.18,6.24
16.19,4.81
13.72,5.55
11.88,4.26
10.17,3.17
11.34,4.10
10.77,2.31
8.82,3.07
10.63,3.13
11.96,4.50
11.52,4.65
11.49,3.46
11.34,-1.98
12.25,0.68
13.42,3.32
12.77,1.27
11.93,1.62
10.68,1.73
10.27,2.30
8.35,1.40
7.07,1.72
8.16,0.79
5.92,-1.89
4.18,-3.42
5.72,-1.82
7.25,0.71
9.31,-0.28
11.14,-0.60
13.00,-0.09
15.54,0.26
16.40,1.99
14.22,2.96
14.55,-1.54
13.75,4.63
16.42,7.25
18.48,7.49
21.69,8.82
21.01,9.15
18.58,8.46
13.56,5.01
12.09,3.45
13.94,3.68
13.97,3.83
12.91,4.67
12.27,3.55
15.71,2.56
18.90,4.89
17.96,8.68
18.08,7.57
17.89,7.83
19.37,7.93
17.42,8.01
15.00,5.56
18.04,4.82
21.23,6.38
24.49,9.52
26.05,11.48
27.91,12.33
29.18,13.64
28.85,13.59
28.71,12.52
27.39,13.54
23.50,12.45
23.67,7.94
24.37,10.53
21.82,13.23
19.31,10.32
18.37,5.34
18.91,5.60
19.65,5.72
21.43,2.94
24.47,7.03
25.64,9.77
27.22,11.06
23.90,10.14
25.26,10.05
26.86,11.92
27.27,11.65
22.29,11.39
24.61,9.50
27.05,10.57
26.58,11.55
24.46,11.29
26.25,10.18
25.81,10.68
24.41,11.08
27.07,9.03
26.09,10.10
25.43,11.15
22.15,9.70
23.26,7.94
25.39,8.10
27.23,11.26
28.46,13.70
30.26,13.74
31.06,13.34
27.10,11.37
26.43,9.25
24.80,7.72
27.07,8.04
31.38,10.90
33.97,14.57
34.00,16.15
28.91,15.10
25.93,13.56
22.47,11.31
22.55,11.02
20.48,9.31
22.25,7.78
23.14,10.15
25.89,10.19
22.11,12.42
23.76,9.44
22.43,9.25
20.26,8.32
20.51,6.38
24.06,6.95
27.29,10.22
27.27,11.24
28.70,11.28
28.87,12.07
28.31,11.00
28.89,11.27
28.11,12.71
29.56,13.15
20.54,11.88
21.22,5.96
23.07,7.64
24.48,10.08
25.49,11.20
21.87,8.14
22.97,8.74
23.46,7.56
24.07,8.23
23.30,8.93
20.81,9.93
20.68,8.62
21.73,7.07
22.74,9.42
25.01,10.18
27.01,11.65
28.90,13.40
26.96,12.15
24.88,12.27
23.48,12.03
20.19,10.04
20.16,9.38
19.41,10.53
21.31,11.27
20.70,11.05
19.45,9.40
23.42,7.44
22.81,9.16
22.73,7.60
21.32,7.25
22.05,4.33
23.81,5.94
24.41,8.03
21.34,9.70
17.50,9.95
18.63,6.96
19.42,8.75
16.71,6.84
18.32,4.08
18.26,5.77
21.48,5.04
21.05,5.16
12.63,6.68
11.23,4.43
15.45,5.81
16.05,7.59
15.61,5.23
14.88,4.11
16.60,3.01
16.72,5.60
17.76,5.97
17.61,4.50
16.33,4.99
16.33,6.87
13.17,5.73
11.14,4.53
10.97,4.16
12.53,3.83
13.25,1.63
13.47,1.02
10.30,0.77
8.16,2.41
10.93,2.89
7.73,2.43
3.71,-2.28
3.34,-2.04
7.17,-1.88
10.86,-2.26
11.14,0.97
10.95,3.80
10.65,3.28
8.64,4.63
9.33,4.32
10.05,0.09
10.76,-0.02
9.61,1.51
8.00,0.35
10.04,2.80
8.87,3.73
8.69,3.87
7.28,3.71
5.78,2.15
5.39,0.22
6.93,0.69
7.27,2.26
5.56,1.48
5.58,-0.26
8.44,-0.60
10.32,-0.07
8.51,2.05
7.32,2.56
5.84,1.18
5.84,-1.19
10.18,0.85
10.46,0.71
10.59,2.00
11.23,2.24
13.38,1.17
10.75,1.61
10.67,0.31
11.50,1.81
11.36,-0.86
11.48,-1.47
10.94,-1.25
8.85,-2.02
7.41,-2.25
9.59,-2.62
9.31,-2.02
8.60,-2.67
6.96,-1.96
7.38,-3.27
6.26,-0.76
9.41,0.68
11.85,-0.63
8.87,-1.26
7.47,1.01
9.12,2.55
12.39,-0.01
10.85,-0.75
9.50,-0.91
14.56,-0.36
13.49,0.04
8.21,1.97
7.06,1.11
9.59,3.06
8.58,2.31
7.63,0.79
8.09,1.95
5.17,-0.08
7.10,-0.58
4.20,-1.06
2.94,-1.18
7.22,-2.10
11.25,-1.45
8.25,-1.42
6.99,-5.30
4.56,-4.03
5.25,-4.81
4.65,-4.26
7.38,-2.23
8.97,-4.11
11.39,-4.32
7.20,-4.86
5.67,-5.66
6.98,-2.83
5.91,-0.79
3.93,-4.20
6.82,-7.08
7.80,-2.63
8.45,-0.91
5.09,-0.24
3.15,-2.59
1.81,-4.11
2.61,-4.06
0.05,-5.92
-0.45,-7.79
-0.35,-9.06
-0.05,-7.45
2.51,-8.71
1.13,-7.10
0.54,-7.84
1.68,-15.85
1.78,-12.27
3.06,-7.22
5.06,-4.44
7.03,0.43
7.28,1.77
7.05,1.63
4.67,-2.30
2.27,-4.43
4.94,-5.74
9.29,-3.93
8.24,-3.11
6.37,-3.03
7.56,-5.01
9.98,-3.64
6.37,-1.65
3.60,-1.69
3.14,-6.50
3.15,-3.87
1.56,-5.62
2.90,-6.33
3.11,-3.98
1.27,-3.73
6.13,-6.85
9.03,-5.65
8.14,-3.44
9.38,-2.58
10.27,-1.61
8.51,-0.77
8.65,-1.46
9.98,-2.57
10.38,-2.47
12.80,-2.95
15.81,-1.51
15.19,-1.61
12.42,0.67
12.65,1.43
13.55,0.68
16.11,-0.82
16.09,1.66
15.83,1.64
13.07,3.69
13.01,-1.21
10.28,1.85
9.18,2.30
8.57,0.06
11.19,-0.66
8.46,0.35
6.64,0.93
7.41,0.42
9.10,2.10
9.21,0.97
12.79,3.86
17.36,4.22
20.07,3.74
18.20,4.43
17.93,3.98
16.57,2.62
18.27,3.12
12.65,5.58
10.77,5.82
7.73,2.64
9.16,2.67
9.37,4.00
6.38,1.63
2.91,-3.66
1.83,-3.91
2.43,-4.79
5.26,-3.58
9.22,-0.65
14.30,0.32
13.30,4.05
15.96,5.75
12.12,4.75
8.07,4.19
8.87,2.37
8.09,2.52
12.40,4.83
15.75,4.46
15.88,4.01
15.95,4.54
17.06,6.58
18.27,5.85
18.88,6.28
18.39,6.83
12.63,4.46
10.12,-0.29
9.41,-1.48
9.94,-1.92
10.30,-1.32
13.59,0.99
15.52,2.76
13.96,6.37
11.74,5.82
9.76,2.68
8.88,1.61
8.21,2.64
8.68,2.28
10.43,3.90
10.20,3.11
10.77,3.26
10.45,3.16
11.48,2.70
12.63,3.31
12.84,2.96
16.36,1.55
19.71,4.33
20.07,6.04
20.26,7.16
19.69,6.54
21.09,5.71
20.88,7.15
20.95,8.31
20.87,6.45
19.57,6.35
18.50,7.37
15.85,6.90
17.80,6.27
20.73,5.98
21.25,7.99
20.57,8.34
20.72,9.50
21.26,8.47
21.16,9.09
20.37,10.17
19.77,8.91
20.03,8.26
22.18,7.62
23.15,8.57
25.22,10.30
24.17,11.95
23.75,8.51
23.28,8.87
22.86,9.79
18.71,10.14
21.48,8.79
21.91,9.33
22.52,7.30
23.12,7.74
21.73,9.97
21.12,9.24
19.91,8.84
19.02,8.32
20.16,9.10
21.63,8.68
24.83,8.43
26.54,11.15
28.36,11.38
29.18,13.65
29.73,13.69
26.08,13.96
23.88,9.75
25.21,10.69
26.99,12.81
25.94,13.00
27.65,14.05
27.34,13.43
25.85,12.31
15.92,7.06
17.86,8.36
21.41,7.13
25.80,9.64
24.96,10.92
26.48,11.09
29.42,13.34
30.64,13.69
29.88,13.47
28.29,11.51
27.44,12.19
26.24,12.19
26.95,13.28
27.04,13.58
25.71,11.80
27.88,11.28
25.57,12.27
25.19,12.76
22.44,10.20
22.66,10.25
22.33,11.62
24.68,10.54
24.41,12.40
23.39,12.65
21.31,10.38
21.10,9.18
22.94,9.12
22.75,12.14
24.36,12.68
25.03,11.67
26.27,10.08
26.96,12.44
26.79,14.12
25.13,12.65
24.93,9.98
24.66,10.84
24.68,11.65
25.77,11.42
27.38,13.77
29.07,13.31
30.06,13.86
27.65,14.68
24.57,10.10
24.54,8.13
24.18,10.64
25.83,11.44
20.14,8.24
18.97,7.32
19.26,4.76
20.33,5.73
21.33,5.38
24.17,6.86
27.15,9.83
25.95,7.97
24.50,11.16
20.91,11.94
17.46,11.03
17.04,10.29
22.37,8.42
21.90,10.61
23.23,10.93
23.84,8.51
24.21,7.81
21.41,8.59
19.78,6.43
20.08,5.36
19.98,5.07
20.43,5.33
21.99,6.08
16.66,5.44
13.53,2.01
13.69,6.12
13.60,4.73
13.72,4.38
13.71,4.59
16.36,4.49
17.90,4.99
17.34,4.73
16.91,3.44
18.61,3.81
19.25,4.20
20.29,4.88
22.02,5.37
18.90,7.05
18.30,8.43
15.50,6.27
17.03,4.56
16.64,2.94
14.26,6.03
11.35,0.06
14.11,-0.79
15.98,4.55
19.40,6.27
20.24,6.90
23.50,7.11
23.34,7.86
20.82,7.10
19.69,8.99
16.84,9.07
15.48,9.08
16.49,7.12
14.17,6.71
13.01,1.44
13.68,1.52
17.58,3.92
18.36,4.79
17.06,8.61
13.78,8.14
13.23,7.78
11.53,4.85
11.52,4.88
14.70,6.28
15.44,7.48
13.01,8.10
12.65,5.14
13.98,6.07
16.80,4.57
15.47,5.16
11.66,2.24
11.30,1.66
10.52,1.44
12.59,-0.23
13.21,-0.18
16.39,-1.55
15.11,-1.31
10.93,0.05
9.91,1.41
8.98,-0.23
9.86,-0.32
12.83,-1.12
14.91,-0.60
11.97,-1.56
10.71,-3.24
11.64,-1.65
10.20,-3.30
7.64,-3.36
5.15,-2.15
1.13,-3.15
0.85,-5.96
2.00,-5.09
4.29,-2.03
7.43,2.36
7.52,2.76
9.82,2.91
11.29,6.02
10.81,6.40
9.88,4.33
10.20,3.39
11.29,3.98
10.52,6.63
8.77,6.08
8.70,4.67
7.12,2.86
2.76,-3.56
5.79,-5.05
8.13,-3.13
6.13,-3.98
5.86,-4.58
7.41,-5.53
9.17,-5.23
4.81,-3.59
5.99,-2.52
6.01,1.07
3.79,-0.62
1.95,-3.27
3.28,-4.01
3.56,-1.33
3.51,-1.70
5.19,-3.00
8.22,-0.17
8.89,0.48
12.80,1.38
16.41,1.40
13.54,1.19
8.84,0.86
5.31,-1.78
2.84,-0.50
1.08,-1.58
-0.82,-6.30
-0.83,-8.91
0.21,-8.14
1.15,-7.36
1.15,-5.54
2.95,-4.20
-0.26,-4.98
0.15,-5.79
1.00,-6.75
0.53,-5.50
-0.51,-6.09
2.52,-5.87
4.22,-5.06
5.28,-3.50
5.69,-4.30
6.14,-4.56
5.56,-5.24
5.18,-6.25
5.13,-6.34
7.29,-7.50
4.87,-6.75
7.35,-6.29
9.20,-6.98
9.26,-7.06
10.57,-7.26
8.03,-6.55
8.74,-3.02
11.03,0.54
9.47,-0.80
11.34,-5.54
14.52,-4.70
16.19,-3.64
14.90,-4.22
10.95,-1.08
12.69,-1.08
10.63,-3.91
9.16,-5.83
5.59,-5.73
7.03,-2.57
7.40,-4.46
6.41,-7.62
7.52,-7.13
6.16,-3.99
6.28,-0.63
3.69,-2.52
1.44,-5.27
-0.10,-7.17
-1.03,-7.25
-2.30,-8.00
-0.78,-7.68
1.23,-7.16
4.19,-8.79
7.13,-7.06
8.39,-6.68
8.40,-3.66
10.64,-4.63
11.98,-4.70
11.28,-4.48
11.72,-3.96
12.46,-3.06
12.15,-2.50
13.21,-3.00
12.97,-2.87
10.77,-1.85
10.35,-3.23
11.78,-5.56
12.41,-4.46
12.05,-4.00
13.22,-4.91
10.60,-4.29
11.04,-4.38
13.21,-5.29
12.85,-4.48
4.13,-3.55
6.64,-8.61
7.45,-7.81
6.55,-4.90
10.25,-4.26
8.22,-3.71
7.25,-0.57
5.98,0.64
8.03,2.08
9.87,2.63
10.72,-1.40
10.39,-1.14
10.22,-3.09
11.33,-2.14
11.36,-1.66
11.69,-2.72
14.07,-0.59
17.00,-0.01
16.22,3.02
15.58,3.55
13.33,4.50
13.91,3.43
15.69,3.80
7.79,-0.94
10.00,-2.66
11.80,0.83
13.68,0.95
11.62,3.73
9.65,0.57
9.42,-1.74
14.86,-1.92
17.46,3.52
10.08,2.18
10.21,-3.56
11.83,-2.84
12.27,-3.11
14.31,-3.14
10.11,3.32
9.56,3.71
9.80,3.99
11.01,1.45
11.31,3.94
12.46,3.96
14.20,2.66
13.44,4.73
12.65,4.43
10.49,2.34
8.68,0.01
12.19,-1.14
15.02,2.10
15.09,2.06
8.03,-2.62
11.63,-0.14
15.08,1.00
18.37,3.71
20.06,5.12
19.87,4.27
20.01,4.26
18.61,4.28
20.20,4.21
18.02,3.82
15.48,3.42
12.05,4.06
14.50,4.08
19.98,4.07
22.65,7.12
22.92,7.13
18.57,9.70
18.10,5.42
21.37,5.08
23.22,6.89
25.42,7.77
27.99,9.94
27.47,11.11
26.11,11.39
24.19,11.15
23.73,9.16
19.88,7.49
19.39,3.90
19.42,5.68
19.22,7.17
20.07,5.78
20.45,4.71
17.08,2.67
16.42,1.57
13.72,2.51
7.87,1.34
11.99,1.88
12.43,3.72
15.97,2.60
18.53,2.91
20.42,5.62
20.15,6.74
20.25,7.17
20.39,7.46
21.68,6.76
20.27,9.17
17.40,9.28
18.64,6.86
20.20,7.33
19.99,8.62
22.49,7.97
23.84,8.91
25.36,9.85
28.26,10.67
28.17,11.28
26.08,10.44
23.32,10.70
21.62,10.17
20.29,9.36
19.25,8.26
20.02,7.77
20.06,9.62
21.79,8.42
20.92,8.37
21.96,7.42
24.43,7.54
26.60,9.33
28.06,11.73
25.83,11.43
21.11,7.62
22.02,7.33
22.50,9.26
25.78,10.30
28.26,10.99
27.52,10.50
28.23,10.75
28.40,10.45
27.20,10.90
28.34,9.19
30.52,12.32
31.52,13.01
30.07,11.52
29.85,10.74
30.25,12.73
31.75,12.38
30.71,12.54
29.26,10.53
28.57,10.15
29.66,10.09
27.90,10.52
30.03,9.97
30.73,12.97
30.41,12.50
25.74,10.21
25.39,7.45
27.72,7.88
30.18,9.95
30.79,11.51
31.05,12.37
31.15,11.00
30.54,11.58
31.37,13.75
31.31,14.58
30.97,13.81
30.50,13.41
29.63,12.53
29.08,11.83
29.42,13.23
30.70,12.22
31.55,13.24
31.45,10.95
28.54,11.19
27.12,8.83
28.36,9.51
28.35,13.85
28.43,12.27
24.98,11.22
26.79,11.29
27.82,10.06
30.13,9.70
30.65,13.84
30.62,14.74
29.09,12.64
28.83,12.13
28.83,12.52
29.19,12.16
28.42,13.63
27.50,12.44
28.01,11.04
27.46,11.63
27.32,10.89
25.73,9.05
21.89,7.05
24.28,5.12
26.16,6.67
24.99,8.75
20.64,8.58
19.07,7.33
21.85,7.64
19.94,9.06
18.47,5.27
19.42,6.53
21.91,8.37
19.17,3.28
18.12,6.04
15.59,4.86
13.86,4.48
11.53,4.26
11.52,5.04
12.55,3.16
12.64,1.19
14.45,0.21
16.80,3.15
16.52,5.78
16.25,7.99
17.17,6.57
18.64,6.44
18.14,4.75
19.02,2.76
19.65,2.81
19.15,4.13
17.35,6.93
15.17,9.25
14.53,9.87
13.33,6.77
10.46,6.09
9.67,5.57
15.23,5.18
14.80,6.83
12.54,4.72
12.57,2.24
13.50,2.44
15.54,2.96
15.14,3.98
14.76,2.72
13.53,4.15
10.11,3.50
11.63,0.32
8.92,2.67
9.11,1.79
10.71,0.74
10.72,-0.45
9.30,-0.65
10.30,1.40
9.04,2.80
9.87,2.77
12.75,3.79
13.17,4.26
15.89,2.20
16.85,-1.91
17.55,-0.43
17.72,0.18
13.67,-0.31
12.82,-1.54
12.79,-1.38
13.80,-0.69
13.49,-1.05
12.79,-0.61
13.84,-0.29
13.11,-0.54
12.46,-1.02
11.47,-0.67
10.71,0.88
11.55,0.87
11.32,-0.74
11.99,-0.80
11.20,-1.84
12.24,-1.09
10.33,-0.09
10.09,1.32
9.90,4.29
10.01,5.01
11.19,4.91
12.77,5.18
11.05,4.98
11.33,5.80
10.17,4.30
7.53,2.88
7.11,1.42
6.77,0.69
6.65,2.15
8.77,2.90
12.74,2.77
8.10,1.21
9.60,1.79
8.43,2.36
8.29,2.62
8.03,3.25
8.10,1.71
9.42,4.12
8.49,4.36
8.87,4.38
8.04,2.35
8.19,-2.59
8.71,-3.00
10.95,-2.17
11.03,-2.60
8.02,-3.45
7.34,-2.16
7.97,-0.60
6.76,-0.31
6.22,-0.85
5.48,-0.98
4.45,-1.80
-0.71,-6.05
0.60,-8.33
1.33,-9.32
-0.54,-7.05
-1.02,-7.47
-0.83,-7.51
-0.64,-6.57
0.42,-7.58
1.82,-6.99
2.79,-6.47
6.29,-5.71
6.76,-6.88
5.86,-6.17
7.96,-2.84
9.42,0.91
9.75,-1.57
8.87,-1.39
8.60,-2.10
5.74,-2.71
7.79,-2.47
9.33,-3.51
10.09,-3.62
9.37,-3.62
8.20,-4.28
5.88,-4.46
1.91,-4.06
1.44,-5.95
4.00,-4.80
2.16,-3.66
0.32,-4.77
-1.97,-9.13
-5.05,-13.38
-5.18,-12.30
-4.17,-12.26
-2.06,-11.17
-1.53,-11.20
-1.73,-8.62
-0.62,-9.13
3.76,-4.38
6.15,1.90
7.01,2.78
5.14,-1.49
9.27,1.48
7.50,2.18
3.79,-1.08
3.58,-1.07
3.85,-2.44
4.19,-2.92
8.19,-4.42
5.95,-2.28
4.20,-3.83
6.70,-2.67
11.92,-1.87
13.07,-1.48
10.65,-0.98
10.40,-2.22
9.51,-1.98
7.87,-1.51
6.32,-1.02
6.20,-2.42
5.64,-3.50
4.91,-4.37
4.07,-1.24
2.83,-2.48
4.73,-4.45
5.04,-2.45
5.37,0.48
6.77,-0.62
8.57,0.28
8.11,1.35
6.20,2.06
4.78,-0.71
8.23,0.21
11.25,-0.40
11.34,2.23
8.69,1.76
10.35,-0.01
11.54,1.85
12.89,3.05
14.20,0.22
13.49,2.36
5.18,0.09
6.38,-1.12
8.94,-1.21
10.40,0.14
13.22,-0.33
14.48,0.43
13.54,1.14
13.12,3.81
8.19,2.07
10.52,-2.67
13.44,-0.31
15.86,1.53
18.53,3.69
8.49,1.66
5.28,-3.98
4.19,-3.77
4.06,-2.96
5.14,-3.50
4.38,-1.71
5.83,-1.39
7.41,-2.32
8.54,0.17
11.82,-0.34
13.29,-1.33
14.38,-0.26
11.95,-2.77
9.58,-4.02
10.28,-4.57
12.49,-3.64
14.78,-0.76
15.27,-0.24
15.50,0.33
15.75,3.40
15.08,5.80
12.48,5.64
12.64,4.28
13.15,3.17
11.10,4.19
12.63,0.54
11.63,2.68
14.43,4.13
7.01,-0.22
8.06,-3.05
12.85,-0.78
17.37,1.97
19.33,3.77
21.78,6.47
21.34,8.77
20.34,8.13
21.88,8.63
21.73,10.36
20.31,9.82
15.60,8.10
10.41,4.16
8.17,2.60
7.34,1.22
8.37,0.59
10.24,-1.47
14.26,-1.11
16.91,1.62
17.26,2.39
16.57,3.36
18.76,4.09
18.47,6.78
20.41,6.21
22.25,7.83
22.28,7.27
23.79,6.72
22.47,8.66
17.20,7.80
17.70,6.30
15.16,6.35
14.49,5.79
16.86,4.62
17.72,6.62
17.66,4.39
19.20,5.94
17.47,8.25
14.80,4.67
15.77,5.16
20.19,4.36
22.59,8.00
18.69,4.42
19.03,3.70
19.73,3.52
22.49,7.03
23.99,7.59
26.60,9.85
28.12,11.23
27.61,12.10
26.85,11.22
26.46,10.99
26.26,11.19
27.50,11.19
28.68,13.02
29.42,13.18
29.00,13.23
19.87,7.37
18.92,4.82
17.58,6.22
18.30,3.00
23.96,4.54
26.43,7.83
24.60,7.86
24.16,6.14
25.52,7.18
25.65,8.62
26.06,9.38
23.97,8.50
23.19,8.72
24.25,9.91
20.82,5.50
22.29,5.17
25.97,6.78
28.77,9.82
28.84,9.53
31.29,11.96
32.38,11.52
31.10,11.81
31.56,12.11
28.87,12.02
29.51,12.65
30.57,12.73
32.22,14.22
31.87,15.38
32.41,14.78
32.28,13.06
31.25,12.03
28.78,11.48
23.67,7.27
23.89,5.93
26.71,9.85
28.37,12.79
28.98,12.30
24.43,10.47
25.99,9.04
25.94,8.82
25.06,7.61
25.74,9.33
23.91,8.90
24.22,6.84
26.44,7.64
29.83,10.56
24.25,11.10
17.35,7.30
17.44,4.90
21.87,5.20
28.27,8.64
28.99,13.30
29.68,12.68
24.75,11.30
18.75,5.86
18.58,3.46
19.83,4.49
18.69,5.55
18.97,5.73
22.49,3.19
25.15,6.67
28.24,9.17
28.69,11.56
28.39,12.57
27.29,14.85
22.70,11.91
24.19,7.23
25.57,9.35
22.45,10.33
23.91,6.52
23.77,8.24
23.84,7.70
24.58,8.02
24.64,7.81
27.66,10.12
27.08,10.26
25.25,8.81
22.73,6.63
13.58,6.38
17.19,2.31
22.61,4.92
26.07,7.19
28.45,9.91
28.21,11.22
26.74,8.22
23.42,7.71
21.26,7.65
22.40,9.56
23.71,10.19
20.76,9.23
22.89,7.76
25.58,8.17
28.25,8.54
21.28,4.04
21.14,1.80
22.96,5.02
24.94,6.59
22.90,7.91
20.19,5.35
21.82,4.42
21.51,3.57
19.34,4.28
16.69,4.08
14.28,3.23
14.67,4.99
15.00,4.09
14.71,0.66
18.47,1.75
20.63,3.39
20.55,3.83
20.84,5.08
22.13,4.14
22.67,5.33
18.03,8.73
16.12,9.35
14.91,5.54
13.87,4.73
15.00,8.18
13.22,7.91
12.19,7.31
15.37,7.12
19.57,5.49
20.68,6.47
19.82,6.01
14.36,5.48
14.39,-0.31
14.97,1.79
13.85,6.21
17.45,4.73
19.32,3.42
16.68,5.76
14.57,7.75
12.53,8.04
12.78,7.51
10.02,5.43
10.14,0.41
12.21,3.63
12.00,1.86
11.29,1.88
10.10,0.37
9.56,-1.55
12.09,-3.13
11.66,-3.02
9.78,-3.39
10.32,-4.93
9.60,-4.25
8.08,-4.56
7.31,-0.34
7.64,1.66
9.12,1.47
10.03,3.31
10.02,3.52
10.23,5.24
9.67,4.53
10.72,4.33
8.52,4.65
4.96,1.40
8.33,-0.18
12.65,-0.43
12.69,0.05
11.15,-0.60
9.74,0.69
8.01,1.32
7.41,-0.42
3.21,-0.70
3.96,-2.09
3.77,-3.26
4.94,-1.00
6.03,1.52
7.93,0.94
9.70,-1.58
11.92,-1.22
12.35,-1.60
9.97,-2.77
5.70,-3.42
6.58,-2.76
6.08,-3.33
6.34,-2.61
8.97,-2.89
9.33,-3.12
8.72,-3.51
8.79,-3.63
9.29,-3.27
7.14,-4.21
6.18,-3.65
6.21,-2.91
6.46,-3.15
4.99,-4.23
3.88,-3.36
3.30,-0.26
4.19,-2.09
6.34,0.22
3.31,-0.04
1.74,-1.72
3.45,-1.77
7.64,-1.07
8.46,3.63
8.97,5.21
9.88,5.95
11.50,6.27
10.46,6.15
11.93,4.83
7.43,3.15
9.61,3.34
9.44,5.89
8.91,5.16
9.12,4.18
10.24,5.97
6.46,3.82
5.08,1.70
6.83,1.11
6.75,-2.10
7.66,-1.71
5.17,-2.04
6.78,-0.60
6.79,-0.05
6.48,1.67
3.97,-1.01
3.69,-1.12
3.56,-2.30
5.02,-0.77
7.34,0.61
6.51,0.37
7.19,1.42
10.93,-1.93
15.60,-1.26
14.31,-0.88
14.79,-1.14
11.65,-0.77
8.93,1.44
9.95,2.66
6.14,-3.33
7.69,-2.04
7.76,1.28
6.46,2.56
3.69,-2.30
1.90,-4.99
0.50,-6.00
3.61,-6.17
4.99,-3.91
4.44,-1.90
2.36,-2.59
2.53,-2.59
1.67,-3.29
2.47,-3.60
1.21,-4.60
4.24,-6.96
5.22,-7.49
6.80,-5.52
7.70,-4.77
6.35,-5.14
2.74,-7.01
1.05,-7.29
0.14,-9.57
-1.75,-7.92
-0.73,-9.24
1.08,-8.62
2.62,-8.01
4.80,-4.72
7.72,-4.19
10.68,-2.84
12.79,-2.10
12.79,-1.06
12.05,-1.69
12.38,-2.41
7.75,1.19
8.06,0.56
11.09,2.58
15.47,3.66
18.91,5.80
18.43,8.51
14.72,5.36
13.75,2.24
14.60,0.57
11.60,1.40
