19510101
6.58,-1.00
6.02,0.91
5.82,-1.20
6.82,-3.34
7.73,-2.69
7.95,-2.51
9.67,-2.00
8.90,-0.70
8.58,0.67
6.97,1.23
8.52,1.26
7.33,1.86
8.19,1.29
10.72,3.03
11.20,2.71
12.40,1.81
12.78,0.64
12.25,0.42
12.76,0.35
13.79,0.11
13.90,-0.41
11.91,-0.58
8.27,0.64
4.97,-0.67
5.99,-2.30
4.68,-1.29
3.74,-2.71
5.35,-2.21
4.77,-3.21
5.05,-4.57
6.48,-3.40
8.11,-1.83
9.29,-1.38
5.91,-0.91
8.44,-0.33
5.82,0.67
4.61,-0.91
7.39,0.36
9.05,2.09
7.07,1.02
5.16,0.21
4.80,-0.17
4.57,0.17
6.07,0.56
6.55,0.71
7.54,-1.17
8.86,0.06
9.63,2.17
9.64,4.38
11.18,5.07
11.28,4.42
9.54,4.48
8.85,1.56
9.36,1.93
9.91,3.71
7.28,0.63
7.94,-0.80
9.02,-1.56
9.71,0.13
9.30,-2.07
11.09,-3.00
12.15,-1.77
6.13,-1.63
5.12,-0.98
8.78,-0.95
7.50,-0.99
5.66,-0.47
6.75,-0.04
8.40,0.88
8.93,3.40
10.09,3.35
9.05,3.64
10.48,1.10
12.71,5.76
16.25,9.16
16.84,9.40
14.57,7.64
13.52,5.34
17.47,6.03
18.53,5.26
19.77,5.70
21.29,5.71
17.45,5.80
14.20,1.84
16.51,1.24
18.42,2.87
15.54,5.30
13.69,5.05
12.07,2.41
11.96,-0.56
15.77,-0.33
15.68,2.08
14.66,1.32
17.74,1.55
19.57,4.98
20.27,5.49
19.75,5.37
16.81,3.78
19.24,2.61
16.67,3.60
11.57,1.09
15.11,-0.49
19.77,1.54
21.59,3.49
21.79,6.56
22.15,6.01
17.81,7.86
21.38,7.00
19.82,8.18
18.48,6.57
14.29,6.11
15.66,6.60
13.83,5.87
11.76,6.95
13.85,6.19
14.74,7.37
15.93,8.40
15.81,7.83
14.87,3.68
13.31,5.99
15.86,8.00
16.21,5.89
14.52,5.93
15.02,3.92
14.59,4.98
12.88,5.53
12.26,4.97
13.04,3.85
8.92,2.61
8.05,-0.29
10.94,2.49
13.25,3.96
15.09,2.72
17.27,4.03
17.85,4.23
20.13,4.57
22.27,6.18
20.79,7.28
18.96,3.83
17.91,8.57
21.49,10.06
24.51,10.05
27.31,11.01
25.94,12.46
23.58,11.84
17.37,8.45
17.12,8.07
18.50,8.06
16.84,8.51
15.91,7.98
16.87,6.92
20.50,5.75
23.75,7.64
19.77,11.49
20.99,9.75
21.64,10.27
22.80,10.86
20.92,11.39
19.69,9.25
22.10,8.63
25.82,9.76
28.99,13.09
30.74,14.29
32.54,15.45
33.18,15.52
33.32,16.97
33.09,16.77
31.67,16.86
29.50,15.82
28.39,13.03
30.21,14.72
28.26,16.48
25.43,13.94
23.87,9.91
26.91,10.63
26.59,10.66
27.37,9.13
28.94,11.03
31.14,13.14
32.26,14.75
31.31,14.83
30.48,14.70
30.70,15.36
31.09,14.53
27.32,14.58
30.42,13.12
30.83,14.89
29.48,15.17
29.58,14.54
31.56,14.37
31.06,15.30
29.51,14.39
30.22,13.09
30.50,13.85
28.75,15.02
27.24,13.89
29.63,14.01
31.29,14.63
31.45,16.61
32.65,16.83
33.97,17.24
34.88,17.09
